Customer_ID,Customer_Name,Segment,City,State,Country,Postal_Code,Region
LR-7035,Lisa Ryan,Corporate,Antananarivo,Analamanga,Madagascar,,Africa
JG-5160,James Galang,Consumer,Kazerun,Fars,Iran,,EMEA
SC-10845,Sung Chung,Consumer,Nouakchott,Nouakchott,Mauritania,,Africa
DK-13225,Dean Katz,Corporate,New York City,New York,United States,10035,East
CG-2520,Claire Gute,Consumer,Buzau,Buzau,Romania,,EMEA
RS-19870,Roy Skaria,Home Office,Landerneau,Brittany,France,,Central
DK-2835,Damala Kotsonis,Corporate,Saida,Saida,Algeria,,Africa
CM-2385,Christopher Martinez,Consumer,Quelimane,Zambezia,Mozambique,,Africa
JE-5745,Joel Eaton,Consumer,Prague,Prague,Czech Republic,,EMEA
CA-1965,Carol Adams,Corporate,Ploiesti,Prahova,Romania,,EMEA
Dl-3600,Dorris liebe,Corporate,Baghdad,Baghdad,Iraq,,EMEA
DL-2865,Dan Lawera,Consumer,Kassala,Kassala,Sudan,,Africa
CM-2445,Chuck Magee,Consumer,Hradec Kralove,Hradec Kralove,Czech Republic,,EMEA
DB-13270,Deborah Brumfield,Home Office,Providence,Rhode Island,United States,2908,East
EB-4110,Eugene Barchas,Consumer,Bamako,Bamako,Mali,,Africa
BD-11620,Brian DeCherney,Consumer,Fuengirola,Andalusía,Spain,,South
MN-7935,Michael Nguyen,Consumer,Kopeysk,Chelyabinsk,Russia,,EMEA
DB-2910,Daniel Byrd,Home Office,Ndola,Copperbelt,Zambia,,Africa
LH-7155,Logan Haushalter,Consumer,Sumy,Sumy,Ukraine,,EMEA
JS-5940,Joni Sundaresam,Home Office,Riyadh,Ar Riyad,Saudi Arabia,,EMEA
GH-4410,Gary Hansen,Home Office,Safi,Doukkala-Abda,Morocco,,Africa
SC-10380,Shahid Collister,Consumer,Mahajanga,Boeny,Madagascar,,Africa
SL-10155,Sara Luxemburg,Home Office,Bouake,Vallee Du Bandama,Cote d'Ivoire,,Africa
EK-3795,Eileen Kiefer,Home Office,Dayr az Zawr,Dayr Az Zawr,Syria,,EMEA
PH-8790,Patricia Hirasaki,Home Office,Irkutsk,Irkutsk,Russia,,EMEA
HD-4785,Harold Dahlen,Home Office,Cape Town,Western Cape,South Africa,,Africa
CM-2190,Charlotte Melton,Consumer,Nouakchott,Nouakchott,Mauritania,,Africa
AR-570,Anemone Ratner,Consumer,Shiraz,Fars,Iran,,EMEA
BT-1305,Beth Thompson,Home Office,Severodvinsk,Arkhangel'sk,Russia,,EMEA
MH-7785,Maya Herman,Corporate,Soweto,Gauteng,South Africa,,Africa
SC-10260,Scott Cohen,Corporate,Khorramabad,Lorestan,Iran,,EMEA
LW-7125,Liz Willingham,Consumer,Mombasa,Coast,Kenya,,Africa
SM-10905,Susan MacKendrick,Consumer,Koidu,Eastern,Sierra Leone,,Africa
TT-21265,Tim Taslimi,Corporate,Suihua,Heilongjiang,China,,North Asia
EJ-3720,Ed Jacobs,Consumer,Behbahan,Khuzestan,Iran,,EMEA
RS-9765,Roland Schwarz,Corporate,Accra,Greater Accra,Ghana,,Africa
EM-4095,Eudokia Martin,Corporate,Oradea,Bihor,Romania,,EMEA
AJ-10960,Astrea Jones,Consumer,Paris,Ile-de-France,France,,Central
BD-1770,Bryan Davis,Consumer,Trabzon,Trabzon,Turkey,,EMEA
BE-1410,Bobby Elias,Consumer,Kindia,Kindia,Guinea,,Africa
KC-6255,Karen Carlisle,Corporate,Tanta,Al Gharbiyah,Egypt,,Africa
DV-3045,Darrin Van Huff,Corporate,Oleksandriya,Kirovohrad,Ukraine,,EMEA
JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,,Canada
JM-5865,John Murray,Consumer,L'viv,L'viv,Ukraine,,EMEA
JK-5205,Jamie Kunitz,Consumer,Porto-Novo,Ouémé,Benin,,Africa
CL-2700,Craig Leslie,Home Office,Abidjan,Lagunes,Cote d'Ivoire,,Africa
GG-4650,Greg Guthrie,Corporate,Ivanovo,Ivanovo,Russia,,EMEA
LS-6945,Linda Southworth,Corporate,Alexandria,Al Iskandariyah,Egypt,,Africa
JL-5850,John Lucas,Consumer,Denizli,Denizli,Turkey,,EMEA
VP-11760,Victoria Pisteka,Corporate,Kaluga,Kaluga,Russia,,EMEA
NF-8595,Nicole Fjeld,Home Office,Algiers,Alger,Algeria,,Africa
LE-16810,Laurel Elliston,Consumer,Hobart,Tasmania,Australia,,Oceania
JJ-5445,Jennifer Jackson,Consumer,Accra,Greater Accra,Ghana,,Africa
CS-2130,Chad Sievert,Consumer,Istanbul,Istanbul,Turkey,,EMEA
BM-1575,Brendan Murry,Corporate,Nouakchott,Nouakchott,Mauritania,,Africa
AC-615,Ann Chong,Corporate,Nairobi,Nairobi,Kenya,,Africa
HG-5025,Hunter Glantz,Consumer,Alexandria,Al Iskandariyah,Egypt,,Africa
TB-11400,Tom Boeckenhauer,Consumer,Kankan,Kankan,Guinea,,Africa
RB-9330,Randy Bradley,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa
JP-5460,Jennifer Patt,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA
JL-5175,James Lanier,Home Office,Pretoria,Gauteng,South Africa,,Africa
AA-315,Alex Avila,Consumer,Hrodna,Hrodna,Belarus,,EMEA
TS-11370,Todd Sumrall,Corporate,Melitopol',Zaporizhzhya,Ukraine,,EMEA
SS-10140,Saphhira Shifley,Corporate,Baghdad,Baghdad,Iraq,,EMEA
DP-3000,Darren Powers,Consumer,Kaluga,Kaluga,Russia,,EMEA
JS-5685,Jim Sink,Corporate,Ashqelon,Southern,Israel,,EMEA
PW-19240,Pierre Wener,Consumer,Columbia,Maryland,United States,21044,East
NW-8400,Natalie Webber,Consumer,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,,EMEA
TS-11340,Toby Swindell,Consumer,Bissau,Bissau,Guinea-Bissau,,Africa
JH-5985,Joseph Holt,Consumer,Luanda,Luanda,Angola,,Africa
NG-8355,Nat Gilpin,Corporate,Monrovia,Montserrado,Liberia,,Africa
FP-14320,Frank Preis,Consumer,Brisbane,Queensland,Australia,,Oceania
SH-20395,Shahid Hopkins,Consumer,Antiguo Cuscatlán,La Libertad,El Salvador,,Central
JP-16135,Julie Prescott,Home Office,Coacalco,México,Mexico,,North
JM-5250,Janet Martin,Consumer,Kaduna,Kaduna,Nigeria,,Africa
MA-7995,Michelle Arnett,Home Office,Luanda,Luanda,Angola,,Africa
DR-2940,Daniel Raglin,Home Office,Beira,Sofala,Mozambique,,Africa
BF-1020,Barry Französisch,Corporate,Yamoussoukro,Lacs,Cote d'Ivoire,,Africa
CS-2400,Christopher Schild,Home Office,Djibouti,Djibouti,Djibouti,,Africa
JM-15535,Jessica Myrick,Consumer,Saga,Saga,Japan,,North Asia
JS-15940,Joni Sundaresam,Home Office,Amsterdam,North Holland,Netherlands,,Central
AF-870,Art Ferguson,Consumer,Mashhad,Razavi Khorasan,Iran,,EMEA
NP-8670,Nora Paige,Consumer,Johannesburg,Gauteng,South Africa,,Africa
SU-10665,Stephanie Ulpright,Home Office,Nakuru,Rift Valley,Kenya,,Africa
RD-9585,Rob Dowd,Consumer,Khartoum,Khartoum,Sudan,,Africa
TP-21565,Tracy Poddar,Corporate,Farnborough,England,United Kingdom,,North
LA-6780,Laura Armstrong,Corporate,Lugoj,Timis,Romania,,EMEA
LH-7020,Lisa Hazard,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
JE-5475,Jeremy Ellison,Consumer,Khmel'nyts'kyy,Khmel'nyts'kyy,Ukraine,,EMEA
ES-4080,Erin Smith,Corporate,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
EM-4140,Eugene Moren,Home Office,Masjed Soleyman,Khuzestan,Iran,,EMEA
DS-13030,Darrin Sayre,Home Office,Managua,Managua,Nicaragua,,Central
ZD-11925,Zuschuss Donatelli,Consumer,Arbil,Arbil,Iraq,,EMEA
JO-5550,Jesus Ocampo,Home Office,Arbil,Arbil,Iraq,,EMEA
TB-11595,Troy Blackwell,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA
GM-4500,Gene McClure,Consumer,Benguela,Benguela,Angola,,Africa
DD-3570,Dorothy Dickinson,Consumer,Pietermaritzburg,Kwazulu-natal,South Africa,,Africa
FH-4365,Fred Hopkins,Corporate,Medina,Al Madinah,Saudi Arabia,,EMEA
MK-18160,Mike Kennedy,Consumer,Mangalore,Karnataka,India,,Central Asia
NM-8445,Nathan Mautz,Home Office,Constanta,Constanta,Romania,,EMEA
JF-5355,Jay Fein,Consumer,Rafsanjan,Kerman,Iran,,EMEA
BF-975,Barbara Fisher,Corporate,Kigali,Kigali,Rwanda,,Africa
SS-20875,Sung Shariari,Consumer,Kendari,Sulawesi Tenggara,Indonesia,,Southeast Asia
PF-9165,Philip Fox,Consumer,Cotonou,Littoral,Benin,,Africa
SV-10365,Seth Vernon,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA
BB-10990,Barry Blumstein,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,Caribbean
PW-9240,Pierre Wener,Consumer,Alexandria,Al Iskandariyah,Egypt,,Africa
JF-15490,Jeremy Farry,Consumer,Brisbane,Queensland,Australia,,Oceania
CW-1905,Carl Weiss,Home Office,Beirut,Beirut,Lebanon,,EMEA
LC-7140,Logan Currie,Consumer,Surrey,British Columbia,Canada,,Canada
HK-4890,Heather Kirkland,Corporate,Kryvyy Rih,Dnipropetrovs'k,Ukraine,,EMEA
BT-1440,Bobby Trafton,Consumer,Istanbul,Istanbul,Turkey,,EMEA
RD-19810,Ross DeVincentis,Home Office,Managua,Managua,Nicaragua,,Central
KL-6645,Ken Lonsdale,Consumer,Lagos,Lagos,Nigeria,,Africa
VG-11805,Vivek Grady,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA
PF-9225,Phillip Flathmann,Consumer,Lodz,Lodz,Poland,,EMEA
AB-15,Aaron Bergman,Consumer,Mufulira,Copperbelt,Zambia,,Africa
LW-6990,Lindsay Williams,Corporate,Mosul,Ninawa,Iraq,,EMEA
PS-8970,Paul Stevenson,Home Office,Sibiu,Sibiu,Romania,,EMEA
LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,United States,23464,South
MC-7590,Matt Collister,Corporate,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
JO-15550,Jesus Ocampo,Home Office,Tijuana,Baja California,Mexico,,North
SJ-10125,Sanjit Jacobs,Home Office,Cairo,Al Qahirah,Egypt,,Africa
SS-20515,Shirley Schmidt,Home Office,Jayapura,Papua,Indonesia,,Southeast Asia
RB-19645,Robert Barroso,Corporate,Torrevieja,Valenciana,Spain,,South
BP-1050,Barry Pond,Corporate,Abidjan,Lagunes,Cote d'Ivoire,,Africa
PG-8895,Paul Gonzalez,Consumer,Yaroslavl',Yaroslavl',Russia,,EMEA
RM-19750,Roland Murray,Consumer,Novo Gama,Goiás,Brazil,,South
KM-6225,Kalyca Meade,Corporate,Zagreb,Grad Zagreb,Croatia,,EMEA
AH-120,Adrian Hane,Home Office,Johannesburg,Gauteng,South Africa,,Africa
BM-1785,Bryan Mills,Consumer,Guelma,Guelma,Algeria,,Africa
NR-8550,Nick Radford,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA
EB-14170,Evan Bailliet,Consumer,Milan,Lombardy,Italy,,South
PB-19150,Philip Brown,Consumer,Buenos Aires,Buenos Aires,Argentina,,South
TP-11130,Theone Pippenger,Consumer,Gdynia,Pomerania,Poland,,EMEA
KN-6450,Kean Nguyen,Corporate,Kumasi,Ashanti,Ghana,,Africa
RD-9720,Roger Demir,Consumer,Aswan,Aswan,Egypt,,Africa
RS-9870,Roy Skaria,Home Office,Johannesburg,Gauteng,South Africa,,Africa
EB-3840,Ellis Ballard,Corporate,Vancouver,British Columbia,Canada,,Canada
TC-21475,Tony Chapman,Home Office,Columbus,Georgia,United States,31907,South
BH-1710,Brosina Hoffman,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA
MH-7620,Matt Hagelstein,Corporate,Constanta,Constanta,Romania,,EMEA
PT-9090,Pete Takahito,Consumer,Bingol,Bingol,Turkey,,EMEA
DC-2850,Dan Campbell,Consumer,Oshawa,Ontario,Canada,,Canada
AG-900,Arthur Gainer,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,,Africa
DC-12850,Dan Campbell,Consumer,Kwinana,Western Australia,Australia,,Oceania
JF-5565,Jill Fjeld,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
SR-10740,Steven Roelle,Home Office,Sari,Mazandaran,Iran,,EMEA
MK-7905,Michael Kennedy,Corporate,Gdynia,Pomerania,Poland,,EMEA
JK-5370,Jay Kimmel,Consumer,Sohag,Suhaj,Egypt,,Africa
GM-4680,Greg Matthias,Consumer,Bishkek,Bishkek,Kyrgyzstan,,EMEA
PC-9000,Pauline Chand,Home Office,Thika,Central,Kenya,,Africa
DL-3315,Delfina Latchford,Consumer,Makhachkala,Dagestan,Russia,,EMEA
JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,,Canada
BB-990,Barry Blumstein,Corporate,Bur Sudan,Red Sea,Sudan,,Africa
RP-9390,Resi Pölking,Consumer,Dakar,Dakar,Senegal,,Africa
ES-4020,Erica Smith,Consumer,London,Ontario,Canada,,Canada
MH-7455,Mark Hamilton,Consumer,Rybnik,Silesia,Poland,,EMEA
JD-5790,John Dryer,Consumer,Iringa,Iringa,Tanzania,,Africa
DB-3270,Deborah Brumfield,Home Office,Annaba,Annaba,Algeria,,Africa
PK-9075,Pete Kriz,Consumer,Istanbul,Istanbul,Turkey,,EMEA
NM-8520,Neoma Murray,Consumer,Termez,Surxondaryo,Uzbekistan,,EMEA
MO-7500,Mary O'Rourke,Consumer,Pretoria,Gauteng,South Africa,,Africa
SG-10890,Susan Gilcrest,Corporate,Baku,Baki,Azerbaijan,,EMEA
MF-8250,Monica Federle,Corporate,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,,EMEA
JG-5310,Jason Gross,Corporate,Ulan Bator,Ulaanbaatar,Mongolia,,EMEA
YS-11880,Yana Sorensen,Corporate,Riyadh,Ar Riyad,Saudi Arabia,,EMEA
FC-4245,Frank Carlisle,Home Office,Juba,Central Equatoria,South Sudan,,Africa
BW-1110,Bart Watters,Corporate,Khmel'nyts'kyy,Khmel'nyts'kyy,Ukraine,,EMEA
BS-1590,Brendan Sweed,Corporate,Zagreb,Grad Zagreb,Croatia,,EMEA
CS-2460,Chuck Sachs,Consumer,Wad Madani,Gezira,Sudan,,Africa
MH-7290,Marc Harrigan,Home Office,Antananarivo,Analamanga,Madagascar,,Africa
KE-6420,Katrina Edelman,Corporate,Matola,Maputo,Mozambique,,Africa
AJ-780,Anthony Jacobs,Corporate,Shahriar,Tehran,Iran,,EMEA
MM-7920,Michael Moore,Consumer,Cairo,Al Qahirah,Egypt,,Africa
ML-8265,Muhammed Lee,Consumer,Libreville,Estuaire,Gabon,,Africa
RR-9315,Ralph Ritter,Consumer,Opole,Opole,Poland,,EMEA
JF-5490,Jeremy Farry,Consumer,Safi,Doukkala-Abda,Morocco,,Africa
AG-765,Anthony Garverick,Home Office,Vienna,Vienna,Austria,,EMEA
DS-3030,Darrin Sayre,Home Office,Homyel',Homyel',Belarus,,EMEA
AH-75,Adam Hart,Corporate,Port Elizabeth,Eastern Cape,South Africa,,Africa
NB-18580,Nicole Brennan,Corporate,Phnom Penh,Phnom Penh,Cambodia,,Southeast Asia
KD-6270,Karen Daniels,Consumer,Izmir,Izmir,Turkey,,EMEA
MJ-7740,Max Jones,Consumer,Abidjan,Lagunes,Cote d'Ivoire,,Africa
DM-3525,Don Miller,Corporate,Winnipeg,Manitoba,Canada,,Canada
GH-4665,Greg Hansen,Consumer,Bacau,Bacau,Romania,,EMEA
RM-9675,Robert Marley,Home Office,Uskudar,Istanbul,Turkey,,EMEA
TS-11610,Troy Staebel,Consumer,Zanjan,Zanjan,Iran,,EMEA
PR-8880,Patrick Ryan,Consumer,Calabar,Cross River,Nigeria,,Africa
HP-4815,Harold Pawlan,Home Office,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
EC-4050,Erin Creighton,Consumer,Maradi,Maradi,Niger,,Africa
BF-1005,Barry Franz,Home Office,Niamey,Niamey,Niger,,Africa
SC-10050,Sample Company A,Home Office,Misratah,Misratah,Libya,,Africa
DM-3345,Denise Monton,Corporate,Mardin,Mardin,Turkey,,EMEA
CD-2280,Christina DeMoss,Consumer,L'viv,L'viv,Ukraine,,EMEA
BP-1095,Bart Pistole,Corporate,Al Hillah,Babil,Iraq,,EMEA
TC-11475,Tony Chapman,Home Office,Ottawa,Ontario,Canada,,Canada
DW-3540,Don Weiss,Consumer,Taizz,Ta'izz,Yemen,,EMEA
BE-1455,Brad Eason,Home Office,Huambo,Huambo,Angola,,Africa
AH-195,Alan Haines,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA
DO-3645,Doug O'Connell,Consumer,Calgary,Alberta,Canada,,Canada
CA-2055,Cathy Armstrong,Home Office,Whitby,Ontario,Canada,,Canada
LP-7080,Liz Pelletier,Consumer,Foumban,Ouest,Cameroon,,Africa
BN-1515,Bradley Nguyen,Consumer,Sanandaj,Kordestan,Iran,,EMEA
NK-8490,Neil Knudson,Home Office,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
AR-510,Andrew Roberts,Consumer,Izmir,Izmir,Turkey,,EMEA
VM-11835,Vivian Mathis,Consumer,Cairo,Al Qahirah,Egypt,,Africa
TH-11115,Thea Hudgings,Corporate,Cape Town,Western Cape,South Africa,,Africa
AB-165,Alan Barnes,Consumer,Hamilton,Ontario,Canada,,Canada
LB-6735,Larry Blacks,Consumer,Ruda Slaska,Silesia,Poland,,EMEA
GA-4515,George Ashbrook,Consumer,Shkoder,Shkodër,Albania,,EMEA
DJ-3630,Doug Jacobs,Consumer,Cairo,Al Qahirah,Egypt,,Africa
LT-6765,Larry Tron,Consumer,Durban,Kwazulu-natal,South Africa,,Africa
SG-10080,Sandra Glassco,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,,Africa
TB-11175,Thomas Boland,Corporate,Shinyanga,Shinyanga,Tanzania,,Africa
AP-915,Arthur Prichep,Consumer,Chisinau,Chisinau,Moldova,,EMEA
ON-8715,Odella Nelson,Corporate,Batman,Batman,Turkey,,EMEA
SB-10290,Sean Braxton,Corporate,Medina,Al Madinah,Saudi Arabia,,EMEA
AJ-795,Anthony Johnson,Corporate,Khartoum,Khartoum,Sudan,,Africa
TP-11565,Tracy Poddar,Corporate,Targu Jiu,Gorj,Romania,,EMEA
ML-8040,Michelle Lonsdale,Corporate,Abidjan,Lagunes,Cote d'Ivoire,,Africa
LC-6870,Lena Cacioppo,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA
AB-105,Adrian Barton,Consumer,Vinnytsya,Vinnytsya,Ukraine,,EMEA
AW-840,Anthony Witt,Consumer,Timisoara,Timis,Romania,,EMEA
JO-5280,Jas O'Carroll,Consumer,Varna,Varna,Bulgaria,,EMEA
ME-7320,Maria Etezadi,Home Office,Casablanca,Grand Casablanca,Morocco,,Africa
SW-10455,Shaun Weien,Consumer,Uvinza,Kigoma,Tanzania,,Africa
LP-7095,Liz Preis,Consumer,Takestan,Qazvin,Iran,,EMEA
DW-3195,David Wiener,Corporate,Baghdad,Baghdad,Iraq,,EMEA
SC-10770,Stewart Carmichael,Corporate,Basra,Al Basrah,Iraq,,EMEA
HE-4800,Harold Engle,Corporate,Bistrita,Bistrita-Nasaud,Romania,,EMEA
DL-3495,Dionis Lloyd,Corporate,Benin City,Edo,Nigeria,,Africa
EJ-4155,Eva Jacobs,Consumer,Jeddah,Makkah,Saudi Arabia,,EMEA
JH-6180,Justin Hirsh,Consumer,Dakar,Dakar,Senegal,,Africa
DK-3150,David Kendrick,Corporate,Kherson,Kherson,Ukraine,,EMEA
XP-11865,Xylona Preis,Consumer,Kirovohrad,Kirovohrad,Ukraine,,EMEA
KT-6480,Kean Thornton,Consumer,Mahajanga,Boeny,Madagascar,,Africa
MB-8085,Mick Brown,Consumer,Budapest,Budapest,Hungary,,EMEA
AR-345,Alex Russell,Corporate,Chingola,Copperbelt,Zambia,,Africa
BD-1320,Bill Donatelli,Consumer,Kerman,Kerman,Iran,,EMEA
DP-3165,David Philippe,Consumer,Man,Dix-Huit Montagnes,Cote d'Ivoire,,Africa
KD-6495,Keith Dawkins,Corporate,Djougou,Donga,Benin,,Africa
CK-2595,Clytie Kelty,Consumer,Hamadan,Hamadan,Iran,,EMEA
SB-10170,Sarah Bern,Consumer,Batna,Batna,Algeria,,Africa
JJ-5760,Joel Jenkins,Home Office,Tabuk,Tabuk,Saudi Arabia,,EMEA
GH-4485,Gene Hale,Corporate,Regina,Saskatchewan,Canada,,Canada
DB-3555,Dorothy Badders,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA
LB-6795,Laurel Beltran,Home Office,Vienna,Vienna,Austria,,EMEA
KT-6465,Kean Takahito,Consumer,Mykolayiv,Mykolayiv,Ukraine,,EMEA
GA-4725,Guy Armstrong,Consumer,Wadi as Sir,'Amman,Jordan,,EMEA
DK-3090,Dave Kipp,Consumer,Ufa,Bashkortostan,Russia,,EMEA
SS-10590,Sonia Sunley,Consumer,Kumasi,Ashanti,Ghana,,Africa
SD-10485,Shirley Daniels,Home Office,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
TS-21085,Thais Sissman,Consumer,Tegucigalpa,Francisco Morazán,Honduras,,Central
RA-9945,Ryan Akin,Consumer,Kano,Kano,Nigeria,,Africa
JO-5145,Jack O'Briant,Corporate,Antananarivo,Analamanga,Madagascar,,Africa
LW-7215,Luke Weiss,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa
RB-9645,Robert Barroso,Corporate,Barika,Batna,Algeria,,Africa
MV-7485,Mark Van Huff,Consumer,Ndola,Copperbelt,Zambia,,Africa
BW-1200,Ben Wallace,Consumer,Khartoum,Khartoum,Sudan,,Africa
CC-2610,Corey Catlett,Corporate,Myslowice,Silesia,Poland,,EMEA
BD-1560,Brendan Dodson,Home Office,Prague,Prague,Czech Republic,,EMEA
CS-2505,Cindy Stewart,Consumer,Quelimane,Zambezia,Mozambique,,Africa
VT-11700,Valerie Takahito,Home Office,Burgas,Burgas,Bulgaria,,EMEA
MC-7845,Michael Chen,Consumer,Katowice,Silesia,Poland,,EMEA
KH-6690,Kristen Hastings,Corporate,Kharkiv,Kharkiv,Ukraine,,EMEA
VS-11820,Vivek Sundaresam,Consumer,Zlatoust,Chelyabinsk,Russia,,EMEA
NF-8475,Neil Französisch,Home Office,Bissau,Bissau,Guinea-Bissau,,Africa
TB-11190,Thomas Brumley,Home Office,Baghdad,Baghdad,Iraq,,EMEA
TS-11205,Thomas Seio,Corporate,Ndola,Copperbelt,Zambia,,Africa
TD-10995,Tamara Dahlen,Consumer,Izmir,Izmir,Turkey,,EMEA
EB-3750,Edward Becker,Corporate,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,,EMEA
AH-690,Anna Häberlin,Corporate,Cairo,Al Qahirah,Egypt,,Africa
TB-11280,Toby Braunhardt,Consumer,Bamako,Bamako,Mali,,Africa
AM-705,Anne McFarland,Consumer,Mazyr,Homyel',Belarus,,EMEA
BD-1620,Brian DeCherney,Consumer,Arbil,Arbil,Iraq,,EMEA
KF-6285,Karen Ferguson,Home Office,Bursa,Bursa,Turkey,,EMEA
BE-1335,Bill Eplett,Home Office,Bouake,Vallee Du Bandama,Cote d'Ivoire,,Africa
HA-4905,Helen Abelman,Consumer,Hamadan,Hamadan,Iran,,EMEA
ND-8370,Natalie DeCherney,Consumer,Timisoara,Timis,Romania,,EMEA
AA-645,Anna Andreadi,Consumer,Algiers,Alger,Algeria,,Africa
CC-2430,Chuck Clark,Home Office,Quchan,Razavi Khorasan,Iran,,EMEA
PL-8925,Paul Lucas,Home Office,Ahvaz,Khuzestan,Iran,,EMEA
SO-10335,Sean O'Donnell,Consumer,Baghdad,Baghdad,Iraq,,EMEA
AY-555,Andy Yotov,Corporate,Cairo,Al Qahirah,Egypt,,Africa
JB-6000,Joy Bell-,Consumer,Mecca,Makkah,Saudi Arabia,,EMEA
SN-10560,Skye Norling,Home Office,Toronto,Ontario,Canada,,Canada
AH-465,Amy Hunt,Consumer,Stellenbosch,Western Cape,South Africa,,Africa
HW-4935,Helen Wasserman,Corporate,Hrodna,Hrodna,Belarus,,EMEA
MC-7425,Mark Cousins,Corporate,Enugu,Enugu,Nigeria,,Africa
BT-1680,Brian Thompson,Consumer,Idfu,Aswan,Egypt,,Africa
MG-7650,Matthew Grinstein,Home Office,Roodepoort,Gauteng,South Africa,,Africa
CB-2415,Christy Brittain,Consumer,Baghdad,Baghdad,Iraq,,EMEA
CK-2760,Cyma Kinney,Corporate,Thies Nones,Thies,Senegal,,Africa
AG-330,Alex Grayson,Consumer,Kassala,Kassala,Sudan,,Africa
MK-8160,Mike Kennedy,Consumer,Cairo,Al Qahirah,Egypt,,Africa
NC-8625,Noah Childs,Corporate,Nzerekore,Nzérékoré,Guinea,,Africa
MO-7950,Michael Oakman,Consumer,Fes,Fès-Boulemane,Morocco,,Africa
HF-4995,Herbert Flentye,Consumer,Diyarbakir,Diyarbakir,Turkey,,EMEA
SJ-10215,Sarah Jordon,Consumer,K'ut'aisi,Imereti,Georgia,,EMEA
AO-810,Anthony O'Donnell,Corporate,North York,Ontario,Canada,,Canada
RM-9375,Raymond Messe,Consumer,Vratsa,Vratsa,Bulgaria,,EMEA
MM-8055,Michelle Moray,Consumer,Makhachkala,Dagestan,Russia,,EMEA
DN-3690,Duane Noonan,Consumer,Richmond Hill,Ontario,Canada,,Canada
EB-3930,Eric Barreto,Consumer,Kryvyy Rih,Dnipropetrovs'k,Ukraine,,EMEA
NH-8610,Nicole Hansen,Corporate,North York,Ontario,Canada,,Canada
EL-3735,Ed Ludwig,Home Office,Namangan,Namangan,Uzbekistan,,EMEA
PS-8760,Pamela Stobb,Consumer,Kikwit,Bandundu,Democratic Republic of the Congo,,Africa
ST-10530,Shui Tom,Consumer,Cairo,Al Qahirah,Egypt,,Africa
RH-9510,Rick Huthwaite,Home Office,Amman,'Amman,Jordan,,EMEA
BD-1605,Brian Dahlen,Consumer,Holon,Tel Aviv,Israel,,EMEA
SC-10440,Shaun Chance,Corporate,Alexandria,Al Iskandariyah,Egypt,,Africa
CG-2040,Catherine Glotzbach,Home Office,Kartal,Istanbul,Turkey,,EMEA
TG-11310,Toby Gnade,Consumer,Bishkek,Bishkek,Kyrgyzstan,,EMEA
FO-4305,Frank Olsen,Consumer,Chelyabinsk,Chelyabinsk,Russia,,EMEA
CS-1950,Carlos Soltero,Consumer,Tanga,Tanga,Tanzania,,Africa
LE-6810,Laurel Elliston,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA
DR-2880,Dan Reichenbach,Corporate,Baku,Baki,Azerbaijan,,EMEA
JR-5700,Jocasta Rupert,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,,Africa
MS-7710,Maurice Satty,Consumer,Baghdad,Baghdad,Iraq,,EMEA
PM-8940,Paul MacIntyre,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa
AZ-750,Annie Zypern,Consumer,Nampula,Nampula,Mozambique,,Africa
AA-375,Allen Armold,Consumer,Livingstone,Southern,Zambia,,Africa
FM-4290,Frank Merwin,Home Office,Gdansk,Pomerania,Poland,,EMEA
CR-2820,Cyra Reiten,Home Office,Constantine,Constantine,Algeria,,Africa
VB-11745,Victoria Brennan,Corporate,Loubomo,Niari,Republic of the Congo,,Africa
